,princeton_positions,o_net_titles,similarity_score
458,Human Resources Business Partner,Human Resources Managers,0.6570315511473773
459,Tax Attorney,Tax Preparers,0.5069259568807284
460,Business Operations,"Business Operations Specialists, All Other",0.5951986473874626
461,Ophthalmologist,Food Preparation Workers,0.0
462,Associate Product Manager,Demonstrators and Product Promoters,0.23730551014765025
463,Skadden Fellow,Food Preparation Workers,0.0
464,Portfolio Director,Food Preparation Workers,0.0
465,Singer,Food Preparation Workers,0.0
466,Corporate Strategy Consultant,Food Preparation Workers,0.0
467,Innovation Consultant,Food Preparation Workers,0.0
468,?Senior Managing Consultant,Food Preparation Workers,0.0
469,Freelance Researcher,Food Preparation Workers,0.0
470,Digitization Specialist,Food Preparation Workers,0.0
471,Provider Product Lead,Demonstrators and Product Promoters,0.1557218934034864
472,Data Engineering Team Manager,Team Assemblers,0.39197098371204153
473,Case Evaluation and Administration Specialist,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.09654947262214215
474,Writer,Food Preparation Workers,0.0
475,News Apprentice,"News Analysts, Reporters, and Journalists",0.3070731128070509
476,Critical Care Anesthesia Fellow,Critical Care Nurses,0.5972665554031649
477,Research & Insights Associate,Operations Research Analysts,0.2174589606430331
478,Staff Process Engineer,Photographic Process Workers and Processing Machine Operators,0.3070771452723741
479,Outreach and Circulation Services Specialist,Medical and Health Services Managers,0.2845151543588676
480,Arts Associate,Food Preparation Workers,0.0
481,Faculty Assistant,Food Preparation Workers,0.0
482,Sales Associate Manager,Sales Managers,0.4990980334881148
483,Senior Workday Consultant,Food Preparation Workers,0.0
484,Worker,Food Preparation Workers,0.0
485,Fifth Year Rabbinical Student,Food Preparation Workers,0.0
486,Portfolio Strategy Manager,Food Preparation Workers,0.0
487,Junior Engineer,Food Preparation Workers,0.0
488,Legislative Aide,Food Preparation Workers,0.0
489,Assistant Producer,Food Preparation Workers,0.0
490,PhD Candiate,Food Preparation Workers,0.0
491,Computational Mathematician,Food Preparation Workers,0.0
492,Freelance Consultant,Food Preparation Workers,0.0
493,Department Chair,Food Preparation Workers,0.0
494,Open Door Facilitator,Mechanical Door Repairers,0.37001850045013335
495,Assistant Production Manager,Helpers--Production Workers,0.43988972383724473
496,Senior Digital Product Director,Digital Forensics Analysts,0.2949223911129844
497,Senior Partner Success Strategist,Food Preparation Workers,0.0
498,Associate Rector,Food Preparation Workers,0.0
499,Assistant Professor of Medicine,Nuclear Medicine Technologists,0.3145032460181484
500,Corporate Strategy Manager,Food Preparation Workers,0.0
501,Operations Coordinator,Operations Research Analysts,0.37430719584998723
502,High School Social Studies Teacher,"Child, Family, and School Social Workers",0.34137287758340157
503,Marketing Science Lead,Marketing Managers,0.3867402331692052
504,Carbon Data Analyst,Data Scientists,0.2549115718559146
505,Senior Search Consultant,Search Marketing Strategists,0.49693711364674154
506,Creative Operations Manager,"Poets, Lyricists and Creative Writers",0.3131986545940287
507,Enterprise Account Executive,Executive Secretaries and Executive Administrative Assistants,0.3151317213234616
508,Graduate Resident Associate,Food Preparation Workers,0.0
509,Music Curator,Music Therapists,0.4515670884827998
510,Strategic Reputation Advisor,Food Preparation Workers,0.0
511,Capital Markets Analyst,Food Preparation Workers,0.0
512,Budget Analyst,Budget Analysts,0.6772378304469769
513,Integrated Media Manager,Media Technical Directors/Managers,0.3221892601823546
514,Impact Executive,Executive Secretaries and Executive Administrative Assistants,0.378103773043294
515,Veterans and Military Affairs Data Analyst,Regulatory Affairs Managers,0.26947874121451804
516,Production Stage Manager,Helpers--Production Workers,0.33915320387465997
517,Curatorial Operations Associate,Operations Research Analysts,0.26100711093150275
518,Senior Solution Engineer,Food Preparation Workers,0.0
519,Corporate Strategy Principal,Food Preparation Workers,0.0
520,Assistant Federal Defender,Food Preparation Workers,0.0
521,English Second Language Teacher,"English Language and Literature Teachers, Postsecondary",0.4474985739939923
522,Information Security Analyst,Information Security Engineers,0.7717079824661949
523,Production Software Engineer,Helpers--Production Workers,0.4102054925210836
524,Technology and Strategy Consultant,Information Technology Project Managers,0.3281065324480937
525,Junior Fullstack Software Engineer,Software Developers,0.21125713113008043
526,Judge Advocate,Food Preparation Workers,0.0
527,Staff Engineer,Food Preparation Workers,0.0
528,Legislative Advocate,Food Preparation Workers,0.0
529,Student Consultant,Food Preparation Workers,0.0
530,Painter,Food Preparation Workers,0.0
531,Product Engineering Lead,"Engineering Teachers, Postsecondary",0.3569892703518572
532,Freelance Illustrator,Food Preparation Workers,0.0
533,Sr Manager,Food Preparation Workers,0.0
534,Senior Staff Editor,Food Preparation Workers,0.0
535,Masters Candidate,Food Preparation Workers,0.0
536,Policy Associate,Climate Change Policy Analysts,0.32557354967951885
537,Legal Specialist II,"Legal Support Workers, All Other",0.3233610418824538
538,Senior Technical Product Manager,Technical Writers,0.3574377135192471
539,Diversity Program Manager,Food Preparation Workers,0.0
540,Associate,Food Preparation Workers,0.0
541,Advisor,Food Preparation Workers,0.0
542,Substation Design Engineer,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.32298463184409043
543,Senior Associate,Food Preparation Workers,0.0
544,Senior Intelligence Associate,Intelligence Analysts,0.5647342805083242
545,Robertson Leadership Fellow,Food Preparation Workers,0.0
546,Data Operations Specialist,Data Scientists,0.33278301977589997
547,Equity Capital Markets Associate,Food Preparation Workers,0.0
548,Senior Communications Assistant,"Communications Teachers, Postsecondary",0.4164601656138054
549,Juris Doctor Student,Food Preparation Workers,0.0
550,Counsel,Food Preparation Workers,0.0
551,Assistant Manager,Food Preparation Workers,0.0
552,Landscape Designer,Landscape Architects,0.5707507922564068
553,Partner Account Manager,Bill and Account Collectors,0.26004016564661997
554,Program Coordinator,Food Preparation Workers,0.0
555,Communications Program Manager,"Communications Teachers, Postsecondary",0.39838243154048786
556,HCPS Full Stack Developer,Food Preparation Workers,0.0
557,Senior Assistant Director,Food Preparation Workers,0.0
558,Superintendent,Food Preparation Workers,0.0
559,Lead Robotics Engineer,Robotics Technicians,0.6245682067299501
560,Operations Lead,Operations Research Analysts,0.3916194970902546
561,Resident Director,Food Preparation Workers,0.0
562,Associate Fashion Editor,Fashion Designers,0.5974220580340203
563,Senior Global Brand Manager,Food Preparation Workers,0.0
564,Research & Operations Associate,Operations Research Analysts,0.6009167325755477
565,Business Reporter,"Business Teachers, Postsecondary",0.2994969336681302
566,Regional Manager,Urban and Regional Planners,0.43676829089019537
567,Data and Language Intelligence Analyst,Intelligence Analysts,0.39815962104653657
568,Senior Northeast District Manager,Food Preparation Workers,0.0
569,Student Representative,Food Preparation Workers,0.0
570,Talent Acquisition Specialist,Talent Directors,0.43082221849455193
571,Unit Coordinator,"Service Unit Operators, Oil and Gas",0.40474255846622553
572,Bassoonist,Food Preparation Workers,0.0
573,Westin Research Fellow,Operations Research Analysts,0.17516109652516354
574,Chief Executive Officer(CEO),Executive Secretaries and Executive Administrative Assistants,0.29158083145938807
575,Recruiting Lead,Food Preparation Workers,0.0
576,Planning Services Lead,Administrative Services Managers,0.36008961515370996
577,Policy Manager,Climate Change Policy Analysts,0.33621606939087906
578,Specialist,Food Preparation Workers,0.0
579,Powertrain Integration Engineer,Food Preparation Workers,0.0
580,Natural Catastrophe Specialist,Natural Sciences Managers,0.41228604746220676
581,Hand and Upper Extremity Surgeon,"Sewers, Hand",0.30444271881993307
582,Educator,Food Preparation Workers,0.0
583,Project mentor,Project Management Specialists,0.2931871502092602
584,Named Post-Doctoral Fellow,Food Preparation Workers,0.0
585,Brand Marketing Manager,Marketing Managers,0.3775459727309533
586,Operations Research Engineering Lead,Operations Research Analysts,0.4699424930999405
587,Director of Business Development,Appraisers of Personal and Business Property,0.3129476019479518
588,Rehearsal and Audition Pianist,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.09226685176126123
589,Data Product Manager,Data Scientists,0.36982737810107047
590,Bookseller,Food Preparation Workers,0.0
591,Sr. Director,Food Preparation Workers,0.0
592,Hand Surgery Fellow,"Sewers, Hand",0.4258478272278285
593,Coordinating Producer,Food Preparation Workers,0.0
594,Partnerships,Food Preparation Workers,0.0
595,Client Success Manager,Food Preparation Workers,0.0
596,Bank Examiner,Food Preparation Workers,0.0
597,Communications Associate,"Communications Teachers, Postsecondary",0.48277393502336075
598,Assistant Psychological Wellbeing Practitioner,Food Preparation Workers,0.0
599,Senior Software Systems Engineer,Computer Systems Analysts,0.33887475458726657
600,Enablement Experience Manager,Food Preparation Workers,0.0
601,Environmental Scientist III,Environmental Engineers,0.47234751174075756
602,Technical Delivery Manager,Technical Writers,0.30574578267814817
603,Clinical Manager,Clinical Data Managers,0.5110394342417288
604,Staff Data Scientist,Data Scientists,0.3201849741406098
605,Guest Lecturer,Food Preparation Workers,0.0
606,Electrophysics Engineer Level 2,Food Preparation Workers,0.0
607,Postdoctoral Associate Lecturer,Food Preparation Workers,0.0
608,Market Data Analyst,Market Research Analysts and Marketing Specialists,0.3440579304469246
609,Exhibitor Services Representative,Administrative Services Managers,0.2802192280510629
610,Chief Physician,Physician Assistants,0.5461473830455228
611,Columnist,Food Preparation Workers,0.0
612,Innovation Program Officer,"Military Officer Special and Tactical Operations Leaders, All Other",0.13336544713319604
613,Deputy Digital Director,Digital Forensics Analysts,0.29220694872099856
614,Senior Content Marketing Manager,Marketing Managers,0.36721622061006864
615,Investor Relations Director,Public Relations Managers,0.40837584277506195
616,Special Faculty,Special Forces,0.3848743917985789
617,Client Strategy Analyst,Food Preparation Workers,0.0
618,Minor League Baseball Player,Food Preparation Workers,0.0
619,Equity Research Analyst,Operations Research Analysts,0.2220164647525118
620,Legal Extern,"Legal Support Workers, All Other",0.2881576400006579
621,Trainee Psychological Wellbeing Practitioner,Food Preparation Workers,0.0
622,Research team manager,Team Assemblers,0.48332500265246026
623,Customer Marketing Manager,Customer Service Representatives,0.41734046869908936
624,Senior Digital Content Writer,Digital Forensics Analysts,0.25406976731172776
625,Software and Energy Systems Engineer,Solar Energy Systems Engineers,0.5379460229690659
626,Chief Executive Officer,Executive Secretaries and Executive Administrative Assistants,0.3709025043779632
627,Global Communications Associate Officer,"Communications Teachers, Postsecondary",0.31972028861968615
628,Strategy Insights and Planning Associate,"Production, Planning, and Expediting Clerks",0.3152868714123106
629,Junior Specialist,Food Preparation Workers,0.0
630,Editorial Board Member,Food Preparation Workers,0.0
631,Account Executive III,Executive Secretaries and Executive Administrative Assistants,0.3280094526917268
632,Civic Engagement Manager,Food Preparation Workers,0.0
633,Senior Engineer I,Food Preparation Workers,0.0
634,Farmer,Food Preparation Workers,0.0
635,Executive Engagement Senior Specialist,Executive Secretaries and Executive Administrative Assistants,0.31711973966699497
636,Assistant Attending Physician,Physician Assistants,0.4050310914388143
637,Hematology/Oncology Fellow,Food Preparation Workers,0.0
638,Affiliate,Food Preparation Workers,0.0
639,Founder & Director,Food Preparation Workers,0.0
640,Fulbright-Fogarty Fellow,Food Preparation Workers,0.0
641,Proprietary Trader,Food Preparation Workers,0.0
642,Data Integration Specialist,Data Scientists,0.2804026776493254
